ticker,name,sector,industry,cik,index_member,sic_code,sic_desc
PK,Park Hotels & Resorts,Real Estate,Hotel & Resort REITs,1617406,SP400,7011,Hotels & Motels
PLNT,Planet Fitness,Consumer Discretionary,Leisure Facilities,1637207,SP400,7997,Services-Membership Sports & Recreation Clubs
PNFP,Pinnacle Financial Partners,Financials,Regional Banks,2082866,SP400,6021,National Commercial Banks
POR,Portland General Electric,Utilities,Electric Utilities,784977,SP400,4911,Electric Services
POST,Post Holdings,Consumer Staples,Packaged Foods & Meats,1530950,SP400,2040,Grain Mill Products
PPC,Pilgrim's Pride,Consumer Staples,Packaged Foods & Meats,802481,SP400,2015,Poultry Slaughtering and Processing
PR,Permian Resources,Energy,Oil & Gas Exploration & Production,1658566,SP400,1311,Crude Petroleum & Natural Gas
PRI,Primerica,Financials,Life & Health Insurance,1475922,SP400,6311,Life Insurance
PSN,Parsons Corporation,Industrials,Aerospace & Defense,275880,SP400,7373,Services-Computer Integrated Systems Design
PSTG,Everpure,Information Technology,"Technology Hardware, Storage & Peripherals",1474432,SP400,3572,Computer Storage Devices
PVH,PVH Corp.,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",78239,SP400,2320,"Men's & Boys' Furnishgs, Work Clothg, & Allied Garments"
QLYS,Qualys,Information Technology,Systems Software,1107843,SP400,7372,Services-Prepackaged Software
R,Ryder,Industrials,Cargo Ground Transportation,85961,SP400,7510,Services-Auto Rental & Leasing (No Drivers)
RBA,RB Global,Industrials,Diversified Support Services,1046102,SP400,7389,"Services-Business Services, NEC"
RBC,RBC Bearings,Industrials,Industrial Machinery & Supplies & Components,1324948,SP400,3562,Ball & Roller Bearings
REXR,Rexford Industrial Realty,Real Estate,Industrial REITs,1571283,SP400,6798,Real Estate Investment Trusts
RGA,Reinsurance Group of America,Financials,Reinsurance,898174,SP400,6311,Life Insurance
RGEN,Repligen,Health Care,Biotechnology,730272,SP400,2836,"Biological Products, (No Diagnostic Substances)"
RGLD,Royal Gold,Materials,Gold,85535,SP400,6795,Mineral Royalty Traders
RH,RH,Consumer Discretionary,Homefurnishing Retail,1528849,SP400,5712,Retail-Furniture Stores
RLI,RLI Corp.,Financials,Property & Casualty Insurance,84246,SP400,6331,"Fire, Marine & Casualty Insurance"
RMBS,Rambus,Information Technology,Semiconductors,917273,SP400,3674,Semiconductors & Related Devices
RNR,RenaissanceRe,Financials,Reinsurance,913144,SP400,6331,"Fire, Marine & Casualty Insurance"
ROIV,Roivant Sciences,Health Care,Biotechnology,1635088,SP400,2834,Pharmaceutical Preparations
RPM,RPM International,Materials,Specialty Chemicals,110621,SP400,2851,"Paints, Varnishes, Lacquers, Enamels & Allied Prods"
RRC,Range Resources,Energy,Oil & Gas Exploration & Production,315852,SP400,1311,Crude Petroleum & Natural Gas
RRX,Regal Rexnord,Industrials,Electrical Components & Equipment,82811,SP400,3569,"General Industrial Machinery & Equipment, NEC"
RS,"Reliance, Inc.",Materials,Steel,861884,SP400,5051,Wholesale-Metals Service Centers & of fices
RYAN,Ryan Specialty,Financials,Insurance Brokers,1849253,SP400,6411,"Insurance Agents, Brokers & Service"
RYN,Rayonier,Real Estate,Timber REITs,52827,SP400,6798,Real Estate Investment Trusts
SAIA,Saia,Industrials,Cargo Ground Transportation,1177702,SP400,4213,Trucking (No Local)
SAIC,Science Applications Intl Corp,Industrials,Diversified Support Services,1571123,SP400,7373,Services-Computer Integrated Systems Design
SAM,Boston Beer Company,Consumer Staples,Brewers,949870,SP400,2082,Malt Beverages
SARO,StandardAero,Industrials,Aerospace & Defense,2025410,SP400,3724,Aircraft Engines & Engine Parts
SBRA,Sabra Health Care REIT,Real Estate,Health Care REITs,1492298,SP400,6798,Real Estate Investment Trusts
SCI,Service Corp Intl,Consumer Discretionary,Specialized Consumer Services,89089,SP400,7200,Services-Personal Services
SEIC,SEI Investments Company,Financials,Asset Management & Custody Banks,350894,SP400,6211,"Security Brokers, Dealers & Flotation Companies"
SF,Stifel,Financials,Investment Banking & Brokerage,720672,SP400,6211,"Security Brokers, Dealers & Flotation Companies"
SFM,Sprouts Farmers Market,Consumer Staples,Food Retail,1575515,SP400,5411,Retail-Grocery Stores
SGI,Somnigroup International,Consumer Discretionary,Home Furnishings,1206264,SP400,2510,Household Furniture
SHC,Sotera Health,Health Care,Health Care Services,1822479,SP400,8090,"Services-Misc Health & Allied Services, NEC"
SIGI,Selective Insurance Group,Financials,Property & Casualty Insurance,230557,SP400,6331,"Fire, Marine & Casualty Insurance"
SITM,SiTime,Information Technology,Semiconductors,1451809,SP400,3674,Semiconductors & Related Devices
SLAB,Silicon Labs,Information Technology,Semiconductors,1038074,SP400,3674,Semiconductors & Related Devices
SLGN,Silgan Holdings,Materials,"Metal, Glass & Plastic Containers",849869,SP400,3411,Metal Cans
SLM,SLM Corp,Financials,Consumer Finance,1032033,SP400,6141,Personal Credit Institutions
SMG,Scotts Miracle-Gro Company,Materials,Fertilizers & Agricultural Chemicals,825542,SP400,2870,Agricultural Chemicals
SNX,TD Synnex,Information Technology,Technology Distributors,1177394,SP400,5045,Wholesale-Computers & Peripheral Equipment & Software
SOLS,Solstice Advanced Materials,Materials,Specialty Chemicals,2064953,SP400,2800,Chemicals & Allied Products
SON,Sonoco,Materials,Paper & Plastic Packaging Products & Materials,91767,SP400,2650,Paperboard Containers & Boxes
SPXC,SPX Technologies,Industrials,Industrial Machinery & Supplies & Components,88205,SP400,3540,Metalworkg Machinery & Equipment
SR,Spire,Utilities,Gas Utilities,1126956,SP400,4924,Natural Gas Distribution
SSB,South State Bank,Financials,Regional Banks,764038,SP400,6022,State Commercial Banks
SSD,Simpson Manufacturing,Industrials,Building Products,920371,SP400,3420,"Cutlery, Handtools & General Hardware"
ST,Sensata Technologies,Industrials,Electrical Components & Equipment,1477294,SP400,3823,"Industrial Instruments For Measurement, Display, and Control"
STAG,STAG Industrial,Real Estate,Industrial REITs,1479094,SP400,6798,Real Estate Investment Trusts
STRL,Sterling Infrastructure,Industrials,Construction & Engineering,874238,SP400,1600,Heavy Construction Other Than Bldg Const - Contractors
STWD,Starwood Property Trust,Financials,Mortgage REITs,1465128,SP400,6798,Real Estate Investment Trusts
SWX,Southwest Gas Corp,Utilities,Gas Utilities,1692115,SP400,4923,Natural Gas Transmisison & Distribution
SYNA,Synaptics,Information Technology,Semiconductors,817720,SP400,3674,Semiconductors & Related Devices
TCBI,Texas Capital Bancshares,Financials,Regional Banks,1077428,SP400,6022,State Commercial Banks
TEX,Terex,Industrials,Construction Machinery & Heavy Transportation Equipment,97216,SP400,3537,"Industrial Trucks, Tractors, Trailors & Stackers"
THC,Tenet Health,Health Care,Health Care Facilities,70318,SP400,8062,"Services-General Medical & Surgical Hospitals, NEC"
THG,Hanover Insurance,Financials,Property & Casualty Insurance,944695,SP400,6331,"Fire, Marine & Casualty Insurance"
THO,Thor Industries,Consumer Discretionary,Leisure Products,730263,SP400,3716,Motor Homes
TKR,Timken,Industrials,Industrial Machinery & Supplies & Components,98362,SP400,3562,Ball & Roller Bearings
TLN,Talen Energy,Utilities,Independent Power Producers & Energy Traders,1622536,SP400,4911,Electric Services
TMHC,Taylor Morrison,Consumer Discretionary,Homebuilding,1562476,SP400,1531,Operative Builders
TNL,Travel + Leisure Co.,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1361658,SP400,7011,Hotels & Motels
TOL,Toll Brothers,Consumer Discretionary,Homebuilding,794170,SP400,1531,Operative Builders
TREX,Trex,Industrials,Building Products,1069878,SP400,2400,Lumber & Wood Products (No Furniture)
TRU,TransUnion,Industrials,Research & Consulting Services,1552033,SP400,7320,"Services-Consumer Credit Reporting, Collection Agencies"
TTC,Toro,Industrials,Agricultural & Farm Machinery,737758,SP400,3524,Lawn & Garden Tractors & Home Lawn & Gardens Equip
TTEK,Tetra Tech,Industrials,Construction & Engineering,831641,SP400,8711,Services-Engineering Services
TTMI,TTM Technologies,Information Technology,Electronic Manufacturing Services,1116942,SP400,3672,Printed Circuit Boards
TWLO,Twilio,Information Technology,Systems Software,1447669,SP400,7372,Services-Prepackaged Software
TXNM,TXNM Energy,Utilities,Electric Utilities,1108426,SP400,4911,Electric Services
TXRH,Texas Roadhouse,Consumer Discretionary,Restaurants,1289460,SP400,5812,Retail-Eating  Places
UBSI,United Bankshares,Financials,Regional Banks,729986,SP400,6022,State Commercial Banks
UFPI,UFP Industries,Industrials,Building Products,912767,SP400,2421,"Sawmills & Planting Mills, General"
UGI,UGI Corp,Utilities,Gas Utilities,884614,SP400,4932,Gas & Other Services Combined
ULS,UL Solutions,Industrials,,1901440,SP400,8734,Services-Testing Laboratories
UMBF,UMB Financial Corp.,Financials,Regional Banks,101382,SP400,6021,National Commercial Banks
UNM,Unum,Financials,Life & Health Insurance,5513,SP400,6321,Accident & Health Insurance
USFD,US Foods,Consumer Staples,Food Distributors,1665918,SP400,5140,Wholesale-Groceries & Related Products
UTHR,United Therapeutics,Health Care,Biotechnology,1082554,SP400,2834,Pharmaceutical Preparations
VAL,Valaris,Energy,Oil & Gas Drilling,314808,SP400,1381,Drilling Oil & Gas Wells
VC,Visteon,Consumer Discretionary,Automotive Parts & Equipment,1111335,SP400,3714,Motor Vehicle Parts & Accessories
VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",103379,SP400,2320,"Men's & Boys' Furnishgs, Work Clothg, & Allied Garments"
VICR,Vicor Corporation,Industrials,Electrical Components & Equipment,751978,SP400,3679,"Electronic Components, NEC"
VLY,Valley Bank,Financials,Regional Banks,714310,SP400,6021,National Commercial Banks
VMI,Valmont Industries,Industrials,Industrial Machinery & Supplies & Components,102729,SP400,3440,Fabricated Structural Metal Products
VNO,Vornado Realty Trust,Real Estate,Office REITs,899689,SP400,6798,Real Estate Investment Trusts
VNOM,Viper Energy,Energy,Oil & Gas Storage & Transportation,2074176,SP400,1311,Crude Petroleum & Natural Gas
VNT,Vontier,Information Technology,Electronic Equipment & Instruments,1786842,SP400,3824,Totalizing Fluid Meters & Counting Devices
VOYA,Voya Financial,Financials,Multi-Sector Holdings,1535929,SP400,6311,Life Insurance
VVV,Valvoline,Consumer Discretionary,Automotive Retail,1674910,SP400,2990,Miscellaneous Products of  Petroleum & Coal
WAL,Western Alliance Bancorporation,Financials,Regional Banks,1212545,SP400,6022,State Commercial Banks
WBS,Webster Bank,Financials,Regional Banks,801337,SP400,6021,National Commercial Banks
WCC,WESCO International,Industrials,Trading Companies & Distributors,929008,SP400,5063,"Wholesale-Electrical Apparatus & Equipment, Wiring Supplies "
WEX,WEX Inc.,Financials,Transaction & Payment Processing Services,1309108,SP400,7389,"Services-Business Services, NEC"
WFRD,Weatherford International,Energy,Oil & Gas Equipment & Services,1603923,SP400,3533,Oil & Gas Field Machinery & Equipment
WH,Wyndham Hotels & Resorts,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1722684,SP400,7011,Hotels & Motels
WHR,Whirlpool Corporation,Consumer Discretionary,Household Appliances,106640,SP400,3630,Household Appliances
WING,Wingstop,Consumer Discretionary,Restaurants,1636222,SP400,5812,Retail-Eating  Places
WLK,Westlake Corporation,Materials,Specialty Chemicals,1262823,SP400,2860,Industrial Organic Chemicals
WMG,Warner Music Group,Communication Services,Movies & Entertainment,1319161,SP400,7900,Services-Amusement & Recreation Services
WMS,Advanced Drainage Systems,Industrials,Building Products,1604028,SP400,3086,Plastics Foam Products
WPC,W. P. Carey,Real Estate,Diversified REITs,1025378,SP400,6798,Real Estate Investment Trusts
WSO,Watsco,Industrials,Trading Companies & Distributors,105016,SP400,5070,Wholesale-Hardware & Plumbing & Heating Equipment & Supplies
WTFC,Wintrust Financial,Financials,Regional Banks,1015328,SP400,6022,State Commercial Banks
WTRG,Essential Utilities,Utilities,Water Utilities,78128,SP400,4941,Water Supply
WTS,Watts Water Technologies,Industrials,Building Products,795403,SP400,3490,Miscellaneous Fabricated Metal Products
WWD,"Woodward, Inc.",Industrials,Electrical Components & Equipment,108312,SP400,3620,Electrical Industrial Apparatus
XPO,"XPO, Inc.",Industrials,Cargo Ground Transportation,1166003,SP400,4700,Transportation Services
XRAY,Dentsply Sirona,Health Care,Health Care Supplies,818479,SP400,3843,Dental Equipment & Supplies
YETI,Yeti Holdings,Consumer Discretionary,Leisure Products,1670592,SP400,3949,"Sporting & Athletic Goods, NEC"
ZION,Zions Bancorporation,Financials,Regional Banks,109380,SP400,6021,National Commercial Banks
AAMI,Acadian Asset Management Inc.,Financials,Asset Management & Custody Banks,1748824,SP600,6282,Investment Advice
AAP,"Advance Auto Parts, Inc.",Consumer Discretionary,Automotive Retail,1158449,SP600,5531,Retail-Auto & Home Supply Stores
AAT,American Assets Trust,Real Estate,Diversified REITs,1500217,SP600,6798,Real Estate Investment Trusts
ABCB,Ameris Bancorp,Financials,Regional Banks,351569,SP600,6022,State Commercial Banks
ABG,Asbury Automotive Group,Consumer Discretionary,Automotive Retail,1144980,SP600,5500,Retail-Auto Dealers & Gasoline Stations
ABM,"ABM Industries, Inc.",Industrials,Environmental & Facilities Services,771497,SP600,7340,Services-To Dwellings & Other Buildings
ABR,Arbor Realty Trust,Financials,Mortgage REITs,1253986,SP600,6798,Real Estate Investment Trusts
ACA,"Arcosa, Inc.",Industrials,Construction & Engineering,1739445,SP600,3440,Fabricated Structural Metal Products
ACAD,Acadia Pharmaceuticals,Health Care,Pharmaceuticals,1070494,SP600,2834,Pharmaceutical Preparations
ACHC,Acadia Healthcare,Health Care,Health Care Facilities,1520697,SP600,8093,"Services-Specialty Outpatient Facilities, NEC"
ACIW,ACI Worldwide,Information Technology,Application Software,935036,SP600,7372,Services-Prepackaged Software
ACLS,"Axcelis Technologies, Inc.",Information Technology,Semiconductor Materials & Equipment,1113232,SP600,3559,"Special Industry Machinery, NEC"
ACMR,"ACM Research, Inc.",Information Technology,Semiconductor Materials & Equipment,1680062,SP600,3559,"Special Industry Machinery, NEC"
ACT,"Enact Holdings, Inc.",Financials,Commercial & Residential Mortgage Finance,1823529,SP600,6411,"Insurance Agents, Brokers & Service"
ADAM,"Adamas Trust, Inc.",Real Estate,Mortgage REITs,1273685,SP600,6798,Real Estate Investment Trusts
ADEA,"Adeia, Inc.",Information Technology,IT Consulting & Other Services,1803696,SP600,4841,Cable & Other Pay Television Services
ADMA,"ADMA Biologics, Inc.",Health Care,Biotechnology,1368514,SP600,2836,"Biological Products, (No Diagnostic Substances)"
ADNT,Adient,Consumer Discretionary,Automotive Parts & Equipment,1670541,SP600,3714,Motor Vehicle Parts & Accessories
ADT,ADT Inc.,Consumer Discretionary,Specialized Consumer Services,1703056,SP600,7381,"Services-Detective, Guard & Armored Car Services"
ADUS,Addus HomeCare Corp.,Health Care,Health Care Services,1468328,SP600,8082,Services-Home Health Care Services
AEO,American Eagle Outfitters,Consumer Discretionary,Apparel Retail,919012,SP600,5651,Retail-Family Clothing Stores
AESI,"Atlas Energy Solutions, Inc.",Energy,Oil & Gas Equipment & Services,1984060,SP600,1311,Crude Petroleum & Natural Gas
AGO,Assured Guaranty Ltd.,Financials,Property & Casualty Insurance,1273813,SP600,6351,Surety Insurance
AGX,"Argan, Inc.",Industrials,Construction & Engineering,100591,SP600,1700,Construction - Special Trade Contractors
AGYS,"Agilysys, Inc.",Information Technology,Application Software,78749,SP600,7373,Services-Computer Integrated Systems Design
AHCO,AdaptHealth Corp.,Health Care,Health Care Equipment,1725255,SP600,8082,Services-Home Health Care Services
AIN,Albany International Corp.,Industrials,Industrial Machinery & Supplies & Components,819793,SP600,2221,"Broadwoven Fabric Mills, Man Made Fiber & Silk"
AIR,AAR CORP.,Industrials,Aerospace & Defense,1750,SP600,3720,Aircraft & Parts
AKR,Acadia Realty Trust,Real Estate,Retail REITs,899629,SP600,6798,Real Estate Investment Trusts
ALG,Alamo Group,Industrials,Construction Machinery & Heavy Transportation Equipment,897077,SP600,3523,Farm Machinery & Equipment
ALGT,Allegiant Travel Company,Industrials,Passenger Airlines,1362468,SP600,4512,"Air Transportation, Scheduled"
ALKS,Alkermes plc,Health Care,Pharmaceuticals,1520262,SP600,2834,Pharmaceutical Preparations
ALRM,"Alarm.Com, Inc.",Financials,Application Software,1459200,SP600,7372,Services-Prepackaged Software
AMN,"Amn Healthcare Services, Inc.",Health Care,Health Care Services,1142750,SP600,7363,Services-Help Supply Services
AMPH,"Amphstar Pharmaceuticals, Inc.",Health Care,Pharmaceuticals,1297184,SP600,2834,Pharmaceutical Preparations
AMR,"Alpha Metallurgical Resources, Inc.",Materials,Steel,1704715,SP600,1221,Bituminous Coal & Lignite Surface Mining
AMRX,Amneal Pharmaceuticals,Health Care,Pharmaceuticals,1723128,SP600,2834,Pharmaceutical Preparations
AMSF,"Amerisafe, Inc.",Financials,Property & Casualty Insurance,1018979,SP600,6331,"Fire, Marine & Casualty Insurance"
AMTM,Amentum,Industrials,Diversified Support Services,2011286,SP600,7389,"Services-Business Services, NEC"
AMWD,American Woodmark Corp.,Industrials,Building Products,794619,SP600,2430,"Millwood, Veneer, Plywood, & Structural Wood Members"
ANDE,"The Andersons, Inc.",Consumer Staples,Food Distributors,821026,SP600,5150,Wholesale-Farm Product Raw Materials
ANIP,"ANI Pharmaceuticals, Inc.",Health Care,Pharmaceuticals,1023024,SP600,2834,Pharmaceutical Preparations
AORT,Artivion,Health Care,Health Care Equipment,784199,SP600,3841,Surgical & Medical Instruments & Apparatus
AOSL,"Alpha and Omega Semiconductor, Ltd.",Information Technology,Semiconductors,1387467,SP600,3674,Semiconductors & Related Devices
APAM,"Artisan Partners Asset Management, Inc.",Financials,Asset Management & Custody Banks,1517302,SP600,6282,Investment Advice
APLE,"Apple Hospitality REIT, Inc.",Real Estate,Hotel & Resort REITs,1418121,SP600,6798,Real Estate Investment Trusts
APLS,"Apellis Pharmaceuticals, Inc.",Health Care,Pharmaceuticals,1492422,SP600,2834,Pharmaceutical Preparations
APOG,"Apogee Enterprises, Inc.",Industrials,Building Products,6845,SP600,3231,"Glass Products, Made of  Purchased Glass"
ARCB,ArcBest Corp.,Industrials,Cargo Ground Transportation,894405,SP600,4213,Trucking (No Local)
ARI,Apollo Commercial Real Estate Finance,Real Estate,Mortgage REITs,1467760,SP600,6798,Real Estate Investment Trusts
ARLO,Arlo Technologies,Information Technology,Communications Equipment,1736946,SP600,7381,"Services-Detective, Guard & Armored Car Services"
AROC,"Archrock, Inc.",Energy,Oil & Gas Equipment & Services,1389050,SP600,4922,Natural Gas Transmission
ARR,Armour Residential REIT,Real Estate,Mortgage REITs,1428205,SP600,6798,Real Estate Investment Trusts
ASGN,ASGN Inc.,Information Technology,IT Consulting & Other Services,890564,SP600,7363,Services-Help Supply Services
ASO,Academy Sports + Outdoors,Consumer Discretionary,Specialty Stores,1817358,SP600,5940,Retail-Miscellaneous Shopping Goods Stores
ASTE,"Astec Industries, Inc.",Industrials,Construction Machinery & Heavy Transportation Equipment,792987,SP600,3531,Construction Machinery & Equip
ASTH,"Astrana Health, Inc.",Health Care,Health Care Facilities,1083446,SP600,8742,Services-Management Consulting Services
ATEN,"A10 Networks, Inc.",Information Technology,Systems Software,1580808,SP600,3576,Computer Communications Equipment
ATMU,Atmus Filtration Technologies Inc.,Industrials,Industrial Machinery & Supplies & Components,1921963,SP600,3714,Motor Vehicle Parts & Accessories
AUB,"Atlantic Union Bankshares, Corp.",Financials,Regional Banks,883948,SP600,6022,State Commercial Banks
AVA,Avista Corporation,Utilities,Multi-Utilities,104918,SP600,4931,Electric & Other Services Combined
AVNS,"Avanos Medical, Inc.",Health Care,Health Care Supplies,1606498,SP600,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies"
AWI,"Armstrong World Industries, Inc.",Industrials,Building Products,7431,SP600,3089,"Plastics Products, NEC"
AWR,American States Water Company,Utilities,Water Utilities,1056903,SP600,4941,Water Supply
AX,"Axos Financial, Inc.",Financials,Regional Banks,1299709,SP600,6035,"Savings Institution, Federally Chartered"
AZTA,"Azenta, Inc.",Health Care,Life Sciences Tools & Services,933974,SP600,3559,"Special Industry Machinery, NEC"
AZZ,"AZZ, Inc.",Industrials,Heavy Electrical Equipment,8947,SP600,3470,"Coating, Engraving & Allied Services"
BANC,"Banc Of California, Inc.",Financials,Regional Banks,1169770,SP600,6021,National Commercial Banks
BANF,Bancfirst Corp,Financials,Regional Banks,760498,SP600,6021,National Commercial Banks
BANR,Banner Corporation,Financials,Regional Banks,946673,SP600,6022,State Commercial Banks
BBT,Beacon Financial Corp.,Financials,Regional Banks,1108134,SP600,6036,"Savings Institutions, Not Federally Chartered"
BCC,Boise Cascade,Industrials,Building Products,1328581,SP600,5030,Wholesale-Lumber & Other Construction Materials
BCPC,Balchem Corporation,Materials,Specialty Chemicals,9326,SP600,2800,Chemicals & Allied Products
BFH,"Bread Financial Holdings, Inc.",Financials,Consumer Finance,1101215,SP600,6141,Personal Credit Institutions
BFS,"Saul Centers, Inc.",Real Estate,Retail REITs,907254,SP600,6798,Real Estate Investment Trusts
BGC,"BGC Group, Inc.",Financials,Investment Banking & Brokerage,1094831,SP600,6200,"Security & Commodity Brokers, Dealers, Exchanges & Services"
BHE,"Benchmark Electronics, Inc.",Information Technology,Electronic Manufacturing Services,863436,SP600,3672,Printed Circuit Boards
BJRI,"BJ's Restaurants, Inc.",Consumer Discretionary,Restaurants,1013488,SP600,5812,Retail-Eating  Places
BKE,"The Buckle, Inc.",Consumer Discretionary,Apparel Retail,885245,SP600,5651,Retail-Family Clothing Stores
BKU,"BankUnited, Inc.",Financials,Regional Banks,1504008,SP600,6035,"Savings Institution, Federally Chartered"
BL,"BlackLine Systems, Inc.",Information Technology,Application Software,1666134,SP600,7372,Services-Prepackaged Software
BLFS,"BioLife Solutions, Inc.",Health Care,Health Care Supplies,834365,SP600,3845,Electromedical & Electrotherapeutic Apparatus
BMI,"Badger Meter, Inc.",Information Technology,Electronic Equipment & Instruments,9092,SP600,3824,Totalizing Fluid Meters & Counting Devices
BNL,"Broadstone Net Lease, Inc.",Real Estate,Industrial REITs,1424182,SP600,6798,Real Estate Investment Trusts
BOH,Bank of Hawaii,Financials,Regional Banks,46195,SP600,6022,State Commercial Banks
BOOT,"Boot Barn Holdings, Inc.",Consumer Discretionary,Apparel Retail,1610250,SP600,5661,Retail-Shoe Stores
BOX,"Box, Inc.",Information Technology,Application Software,1372612,SP600,7372,Services-Prepackaged Software
BRC,Brady Corporation,Industrials,Commercial Printing,746598,SP600,3990,Miscellaneous Manufacturing Industries
BTSG,"BrightSpring Health Services, Inc.",Health Care,Health Care Services,1865782,SP600,8082,Services-Home Health Care Services
BTU,"Peabody Energy, Inc.",Energy,Coal & Consumable Fuels,1064728,SP600,1221,Bituminous Coal & Lignite Surface Mining
BXMT,"Blackstone Mortgage Trust, Inc.",Financials,Mortgage REITs,1061630,SP600,6798,Real Estate Investment Trusts
CABO,Cable One,Communication Services,Cable & Satellite,1632127,SP600,4841,Cable & Other Pay Television Services
CAKE,"The Cheesecake Factory, Inc.",Consumer Discretionary,Restaurants,887596,SP600,5812,Retail-Eating  Places
CALM,"Cal-Maine Foods, Inc.",Consumer Staples,Packaged Foods & Meats,16160,SP600,0200,Agricultural Prod-Livestock & Animal Specialties
CALX,Calix,Information Technology,Application Software,1406666,SP600,4899,"Communications Services, NEC"
CALY,Callaway Golf Company,Consumer Discretionary,Leisure Products,837465,SP600,3949,"Sporting & Athletic Goods, NEC"
CARG,CarGurus,Communication Services,Interactive Media & Services,1494259,SP600,7374,Services-Computer Processing & Data Preparation
CASH,"Pathward Financial, Inc.",Financials,Regional Banks,907471,SP600,6021,National Commercial Banks
CATY,Cathay General Bancorp,Financials,Regional Banks,861842,SP600,6022,State Commercial Banks
CBRL,Cracker Barrel,Consumer Discretionary,Restaurants,1067294,SP600,5812,Retail-Eating  Places
CBU,"Community Bank System, Inc.",Financials,Regional Banks,723188,SP600,6021,National Commercial Banks
CC,Chemours,Materials,Diversified Chemicals,1627223,SP600,2800,Chemicals & Allied Products
CCOI,"Cogent Communications Holdings, Inc.",Communication Services,Alternative Carriers,1158324,SP600,4899,"Communications Services, NEC"
CCS,"Century Communities, Inc.",Consumer Discretionary,Homebuilding,1576940,SP600,1531,Operative Builders
CE,Celanese,Materials,Specialty Chemicals,1306830,SP600,2820,"Plastic Material, Synth Resin/Rubber, Cellulos (No Glass)"
CENT,Central Garden & Pet Company,Consumer Staples,Household Products,887733,SP600,5190,Wholesale-Miscellaneous Nondurable Goods
CENTA,Central Garden & Pet Company (Class A),Consumer Staples,Household Products,887733,SP600,5190,Wholesale-Miscellaneous Nondurable Goods
CENX,Century Aluminum Company,Materials,Aluminum,949157,SP600,3334,Primary Production of  Aluminum
CERT,"Certara, Inc.",Health Care,Health Care Technology,1827090,SP600,7372,Services-Prepackaged Software
CFFN,Capitol Federal Savings Bank,Financials,Regional Banks,1490906,SP600,6035,"Savings Institution, Federally Chartered"
CHCO,City Holding Company,Financials,Regional Banks,726854,SP600,6021,National Commercial Banks
CHEF,"Chefs' Warehouse, Inc.",Consumer Staples,Food Distributors,1517175,SP600,5141,"Wholesale-Groceries, General Line"
CLB,Core Laboratories,Energy,Oil & Gas Equipment & Services,1958086,SP600,1389,"Oil & Gas Field Services, NEC"
CLSK,"CleanSpark, Inc.",Information Technology,Internet Services & Infrastructure,827876,SP600,6199,Finance Services
CNK,"Cinemark Holdings, Inc.",Communication Services,Movies & Entertainment,1385280,SP600,7830,Services-Motion Picture Theaters
CNMD,CONMED Corporation,Health Care,Health Care Equipment,816956,SP600,3845,Electromedical & Electrotherapeutic Apparatus
CNR,"Core Natural Resources, Inc.",Energy,Coal & Consumable Fuels,1710366,SP600,1220,Silver Ores
CNS,"Cohen & Steers, Inc.",Financials,Asset Management & Custody Banks,1284812,SP600,6282,Investment Advice
CNXN,"PC Connection, Inc.",Information Technology,Technology Distributors,1050377,SP600,5045,Wholesale-Computers & Peripheral Equipment & Software
COCO,The Vita Coco Company,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,1482981,SP600,2080,Beverages
COHU,"Cohu, Inc.",Information Technology,Semiconductor Materials & Equipment,21535,SP600,3825,Instruments For Meas & Testing of  Electricity & Elec Signals
COLL,"Collegium Pharmaceutical, Inc.",Health Care,Pharmaceuticals,1267565,SP600,2834,Pharmaceutical Preparations
CON,"Concentra Group Holdings Parent, Inc.",Health Care,Health Care Services,2014596,SP600,8093,"Services-Specialty Outpatient Facilities, NEC"
CORT,Corcept Therapeutics Incorporated,Health Care,Pharmaceuticals,1088856,SP600,2834,Pharmaceutical Preparations
CPF,Central Pacific Financial Corp.,Financials,Regional Banks,701347,SP600,6022,State Commercial Banks
CPK,Chesapeake Utilities Corp.,Utilities,Gas Utilities,19745,SP600,4923,Natural Gas Transmisison & Distribution
CPRX,"Catalyst Pharmaceuticals Partners, Inc.",Health Care,Biotechnology,1369568,SP600,2834,Pharmaceutical Preparations
CRC,California Resources Corporation,Energy,Oil & Gas Exploration & Production,1609253,SP600,1311,Crude Petroleum & Natural Gas
CRGY,Crescent Energy Company,Energy,Oil & Gas Exploration & Production,1866175,SP600,1311,Crude Petroleum & Natural Gas
CRI,"Carter's, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",1060822,SP600,2300,Apparel & Other Finishd Prods of  Fabrics & Similar Matl
CRK,"Comstock Resources, Inc.",Energy,Oil & Gas Exploration & Production,23194,SP600,1311,Crude Petroleum & Natural Gas
CRSR,Corsair Gaming,Information Technology,"Technology Hardware, Storage & Peripherals",1743759,SP600,3577,"Computer Peripheral Equipment, NEC"
CRVL,CorVel Corporation,Health Care,Health Care Services,874866,SP600,6411,"Insurance Agents, Brokers & Service"
CSGS,"CSG Systems International, Inc.",Industrials,Data Processing & Outsourced Services,1005757,SP600,7374,Services-Computer Processing & Data Preparation
